District_Name,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Farm_Size_Acres
Kolhapur,100,60,75,7.5,399.7125837,35,21.22248777
Kolhapur,105,60,75,7.5,1370.114561,35,54.97833611
Kolhapur,110,60,75,7.5,1687.531644,35,76.7698474
Kolhapur,115,60,75,7.5,410.0703007,35,89.67125205
Kolhapur,120,60,75,7.5,320.3349779,35,79.18148891
Kolhapur,125,60,75,7.5,930.7134948,35,20.33142658
Kolhapur,130,60,75,7.5,746.2526177,35,60.36894511
Kolhapur,135,60,75,7.5,669.2417314,35,33.88517249
Kolhapur,140,60,75,7.5,580.5130447,35,1.911361072
Kolhapur,145,60,75,7.5,770.46503,35,20.82187264
Kolhapur,150,60,75,7.5,1937.673985,35,12.20884434
Kolhapur,100,60,40,6,1743.8077,25,84.42919323
Kolhapur,105,60,40,6,1282.442761,25,26.59211896
Kolhapur,110,60,40,6,1640.854209,25,29.18509892
Kolhapur,115,60,40,6,226.523968,25,96.03372061
Kolhapur,120,60,40,6,400.6195737,25,38.52958558
Kolhapur,100,65,45,6.5,726.4307829,30,1.948978374
Kolhapur,105,65,45,6.5,1359.0182,30,29.10076869
Kolhapur,110,65,45,6.5,1790.145178,30,12.81065848
Kolhapur,115,65,45,6.5,616.0522853,30,11.17804761
Kolhapur,120,65,45,6.5,450.5644219,30,8.671241723
Kolhapur,100,70,50,7,1726.254836,35,59.73268755
Kolhapur,105,70,50,7,936.4441596,35,19.74542464
Kolhapur,110,70,50,7,1459.115192,35,36.76303661
Kolhapur,115,70,50,7,1186.451693,35,86.3397539
Kolhapur,120,70,50,7,516.6405251,35,43.00947584
Kolhapur,100,75,55,7.5,1461.035572,25,91.65344366
Kolhapur,105,75,55,7.5,957.4007351,25,50.29586729
Kolhapur,110,75,55,7.5,717.9473687,25,40.48482487
Kolhapur,115,75,55,7.5,1824.856913,25,75.28850378
Kolhapur,120,75,55,7.5,210.7744801,25,8.244334778
Kolhapur,100,80,60,6,928.7655176,30,9.858359915
Kolhapur,105,80,60,6,740.9215898,30,65.54539768
Kolhapur,110,80,60,6,298.0630836,30,49.20713061
Kolhapur,115,80,60,6,344.7618854,30,79.25110978
Kolhapur,120,80,60,6,510.116409,30,91.7108129
Kolhapur,100,60,65,6.5,1108.999508,35,39.44832089
Kolhapur,105,60,65,6.5,708.7583961,35,60.04459263
Kolhapur,110,60,65,6.5,1708.146222,35,50.56896615
Kolhapur,115,60,65,6.5,631.9566211,35,98.17945491
Kolhapur,120,60,65,6.5,1496.398157,35,83.27735633
Kolhapur,100,65,40,7,578.6780178,25,91.26203312
Kolhapur,105,65,40,7,276.594613,25,26.17966867
Kolhapur,110,65,40,7,676.3191055,25,77.48011589
Kolhapur,115,65,40,7,1707.623346,25,27.28184927
Kolhapur,120,65,40,7,348.0520579,25,21.66551081
Kolhapur,100,70,45,7.5,820.0921931,30,94.48234981
Kolhapur,105,70,45,7.5,214.4302668,30,2.911137255
Kolhapur,110,70,45,7.5,1334.440226,30,96.57348166
Kolhapur,115,70,45,7.5,1896.967613,30,15.7769278
Kolhapur,120,70,45,7.5,891.8591174,30,82.1243701
Kolhapur,100,75,50,6,1238.452279,35,28.31633275
Kolhapur,105,75,50,6,1014.112112,35,35.71953042
Kolhapur,110,75,50,6,1951.995332,35,22.45901342
Kolhapur,115,75,50,6,1524.797591,35,58.96589021
Kolhapur,120,75,50,6,279.601403,35,35.4614592
Kolhapur,100,80,55,6.5,395.7043989,25,66.08191091
Kolhapur,105,80,55,6.5,1046.865498,25,2.549084476
Kolhapur,110,80,55,6.5,1337.142673,25,7.373113468
Kolhapur,115,80,55,6.5,722.7125999,25,10.86645412
Kolhapur,120,80,55,6.5,1414.360477,25,42.48037485
Kolhapur,100,60,60,7,1237.745713,30,81.66482109
Kolhapur,105,60,60,7,983.1666403,30,88.92961313
Kolhapur,110,60,60,7,1248.134646,30,25.23626327
Kolhapur,115,60,60,7,1849.634353,30,57.8626027
Kolhapur,120,60,60,7,637.7674497,30,77.06813428
Kolhapur,100,65,65,7.5,1624.181481,35,29.59411356
Kolhapur,105,65,65,7.5,221.5228813,35,41.49176594
Kolhapur,110,65,65,7.5,352.6369864,35,52.87344607
Kolhapur,115,65,65,7.5,1909.43395,35,14.35260979
Kolhapur,120,65,65,7.5,1455.911597,35,3.572247079
Kolhapur,100,70,40,6,1339.970976,25,16.12777512
Kolhapur,105,70,40,6,801.299482,25,63.0585085
Kolhapur,110,70,40,6,531.8069239,25,8.288207892
Kolhapur,115,70,40,6,883.8489305,25,19.77994012
Kolhapur,120,70,40,6,1277.102347,25,34.44753468
Kolhapur,100,75,45,6.5,1341.887332,30,8.709136366
Kolhapur,105,75,45,6.5,505.1911968,30,19.97822785
Kolhapur,110,75,45,6.5,1001.903456,30,91.21570911
Kolhapur,115,75,45,6.5,1220.165245,30,2.91061409
Kolhapur,120,75,45,6.5,1927.929457,30,65.68976049
Kolhapur,100,80,50,7,1188.961588,35,39.05648416
Kolhapur,105,80,50,7,1245.078938,35,67.5922252
Kolhapur,110,80,50,7,1577.339633,35,59.28048032
Kolhapur,115,80,50,7,954.0415024,35,23.12637668
Kolhapur,120,80,50,7,890.962114,35,84.87373927
Kolhapur,100,60,55,7.5,1263.636575,25,49.70209788
Kolhapur,105,60,55,7.5,1609.954059,25,82.43106587
Kolhapur,110,60,55,7.5,1347.647089,25,41.19524108
Kolhapur,115,60,55,7.5,535.0360692,25,98.48386984
Kolhapur,120,60,55,7.5,915.8605053,25,77.27844649
Kolhapur,100,65,60,6,1122.674237,30,96.62907031
Kolhapur,105,65,60,6,1142.739892,30,51.91832141
Kolhapur,110,65,60,6,811.2712501,30,47.8954221
Kolhapur,115,65,60,6,1140.346356,30,75.78992712
Kolhapur,120,65,60,6,1411.355706,30,88.14883504
Kolhapur,100,70,65,6.5,1042.350884,35,96.45043379
Kolhapur,105,70,65,6.5,1012.425255,35,33.1306387
Kolhapur,110,70,65,6.5,1642.849084,35,80.07175281
Kolhapur,115,70,65,6.5,1562.308451,35,21.85391417
Kolhapur,120,70,65,6.5,960.3289157,35,55.01186033
Kolhapur,100,75,40,7,1992.824016,25,18.80496669
Kolhapur,105,75,40,7,319.6477773,25,35.39233881
Kolhapur,110,75,40,7,786.7923264,25,93.20447835
Kolhapur,115,75,40,7,266.294908,25,15.46297928
Kolhapur,120,75,40,7,1711.044888,25,63.60768862
Kolhapur,100,80,45,7.5,1560.134407,30,59.70247302
Kolhapur,105,80,45,7.5,1430.617884,30,12.95309692
Kolhapur,110,80,45,7.5,586.0500018,30,33.27192533
Kolhapur,115,80,45,7.5,1473.893927,30,56.73516895
Kolhapur,120,80,45,7.5,839.5611634,30,19.53068229
Kolhapur,100,60,50,6,1763.425103,35,80.26174198
Kolhapur,105,60,50,6,559.1029608,35,97.24349444
Kolhapur,110,60,50,6,592.1133717,35,22.2611806
Kolhapur,115,60,50,6,1929.055323,35,19.50428451
Kolhapur,120,60,50,6,1130.636266,35,46.03857211
Kolhapur,100,65,55,6.5,1003.494332,25,75.02876244
Kolhapur,105,65,55,6.5,833.147667,25,28.87846041
Kolhapur,110,65,55,6.5,1696.182537,25,2.968110961
Kolhapur,115,65,55,6.5,834.8735857,25,54.58084218
Kolhapur,120,65,55,6.5,841.0825471,25,95.70345621
Kolhapur,100,70,60,7,422.0014713,30,39.73640869
Kolhapur,105,70,60,7,1137.307492,30,42.59332086
Kolhapur,110,70,60,7,1862.749984,30,96.92126999
Kolhapur,115,70,60,7,1923.570613,30,69.76615355
Kolhapur,120,70,60,7,1991.927976,30,72.19802036
Kolhapur,100,75,65,7.5,1051.52697,35,56.70749853
Kolhapur,105,75,65,7.5,1594.90655,35,97.48631188
Kolhapur,110,75,65,7.5,1194.562518,35,69.19778196
Kolhapur,115,75,65,7.5,1186.323943,35,89.60824241
Kolhapur,120,75,65,7.5,1651.233639,35,70.23850771
Kolhapur,100,80,40,6,1703.644362,25,73.77646666
Kolhapur,105,80,40,6,235.6278579,25,29.75068129
Kolhapur,110,80,40,6,1897.021738,25,31.0443911
Kolhapur,115,80,40,6,1681.370357,25,78.51548031
Kolhapur,120,80,40,6,1497.995776,25,30.37392263
Kolhapur,100,60,45,6.5,1733.658271,30,56.71423701
Kolhapur,105,60,45,6.5,1167.073864,30,25.68587878
Kolhapur,110,60,45,6.5,1591.874338,30,81.8813547
Kolhapur,115,60,45,6.5,1277.568208,30,11.93963377
Kolhapur,120,60,45,6.5,1177.275303,30,83.11521734
Kolhapur,100,65,50,7,580.8939002,35,60.67025025
Kolhapur,105,65,50,7,1725.347053,35,19.50404395
Kolhapur,110,65,50,7,1790.96783,35,54.66150317
Kolhapur,115,65,50,7,1948.146724,35,28.96738485
Kolhapur,120,65,50,7,416.7895987,35,33.02326614
Kolhapur,100,70,55,7.5,724.83355,25,35.80127612
Kolhapur,105,70,55,7.5,1433.730223,25,7.26860545
Kolhapur,110,70,55,7.5,1739.412829,25,98.61020676
Kolhapur,115,70,55,7.5,1552.347516,25,4.121928185
Kolhapur,120,70,55,7.5,1020.065779,25,66.58719045
Kolhapur,100,75,60,6,1506.759318,30,37.75153713
Kolhapur,105,75,60,6,329.8248317,30,64.9550188
Kolhapur,110,75,60,6,1392.569205,30,36.26857706
Kolhapur,115,75,60,6,214.4231504,30,67.70131398
Kolhapur,120,75,60,6,285.5877873,30,73.19431544
Kolhapur,100,80,65,6.5,1563.132005,35,69.3647114
Kolhapur,105,80,65,6.5,1059.728682,35,12.28223615
Kolhapur,110,80,65,6.5,307.1917714,35,66.03243023
Kolhapur,115,80,65,6.5,1067.35015,35,28.7187674
Kolhapur,120,80,65,6.5,312.9577948,35,3.851335686
Kolhapur,20,15,20,5.5,822.8580378,25,42.06823652
Kolhapur,25,15,20,5.5,483.27069,25,43.92076718
Kolhapur,30,15,20,5.5,594.8704377,25,47.2502392
Kolhapur,20,20,25,6,552.0900875,30,70.77759237
Kolhapur,25,20,25,6,869.1822649,30,31.57553711
Kolhapur,30,20,25,6,394.2349701,30,32.2127708
Kolhapur,20,15,25,6.5,1149.92561,25,6.994673368
Kolhapur,25,15,25,6.5,932.7818248,25,68.99530038
Kolhapur,30,15,25,6.5,1711.757078,25,57.21478305
Kolhapur,20,20,20,5.5,1686.665166,30,35.59308616
Kolhapur,25,20,20,5.5,1683.700008,30,70.81370891
Kolhapur,30,20,20,5.5,1045.350697,30,54.19841717
Kolhapur,25,20,30,6,723.4194958,25,47.45524964
Kolhapur,30,20,30,6,947.7222934,25,51.62112982
Kolhapur,35,20,30,6,1437.26913,25,63.9984644
Kolhapur,25,25,35,6.5,1153.615442,30,66.34025785
Kolhapur,30,25,35,6.5,1323.747389,30,29.60682409
Kolhapur,35,25,35,6.5,1448.69193,30,14.93359298
Kolhapur,25,30,40,5.5,1853.053931,25,16.50678394
Kolhapur,30,30,40,5.5,1899.156499,25,64.2996977
Kolhapur,35,30,40,5.5,1712.845997,25,87.41445529
Kolhapur,25,20,35,6,317.1106937,30,41.54013156
Kolhapur,30,20,35,6,1962.803008,30,17.78249587
Kolhapur,35,20,35,6,1466.535307,30,75.90364733
Kolhapur,25,25,40,6.5,1448.105868,25,83.41645797
Kolhapur,30,25,40,6.5,241.590768,25,88.17766187
Kolhapur,35,25,40,6.5,1062.919858,25,61.07631146
Kolhapur,25,30,30,5.5,1327.699441,30,86.21212738
Kolhapur,30,30,30,5.5,701.3169269,30,2.526080886
Kolhapur,35,30,30,5.5,349.832059,30,11.61634438
Kolhapur,25,20,40,6,1158.40075,25,10.16503064
Kolhapur,30,20,40,6,1003.330205,25,71.54786374
Kolhapur,35,20,40,6,279.3445834,25,7.888596571
Kolhapur,25,25,30,6.5,1134.952574,30,50.14007287
Kolhapur,30,25,30,6.5,393.8903062,30,47.79798296
Kolhapur,35,25,30,6.5,964.1913959,30,31.75964883
Kolhapur,25,30,35,5.5,686.7432384,25,87.17011182
Kolhapur,30,30,35,5.5,1946.84746,25,17.87288699
Kolhapur,35,30,35,5.5,262.5198264,25,35.89381566
Kolhapur,100,60,40,6,1208.041825,15,77.6429785
Kolhapur,105,60,40,6,473.4565798,15,4.011809125
Kolhapur,110,60,40,6,774.7294008,15,67.62208962
Kolhapur,115,60,40,6,531.0217488,15,81.82337491
Kolhapur,120,60,40,6,1991.264383,15,93.29451604
Kolhapur,100,65,45,6.5,258.2517208,20,87.75336741
Kolhapur,105,65,45,6.5,1174.441626,20,32.61902757
Kolhapur,110,65,45,6.5,1294.476886,20,59.05004999
Kolhapur,115,65,45,6.5,1589.902212,20,8.652055822
Kolhapur,120,65,45,6.5,1326.770329,20,26.52913035
Kolhapur,100,70,50,7,616.4244322,25,10.3280155
Kolhapur,105,70,50,7,1276.469989,25,32.20354173
Kolhapur,110,70,50,7,1954.940378,25,87.64353413
Kolhapur,115,70,50,7,1727.213183,25,35.36951713
Kolhapur,120,70,50,7,1016.294805,25,56.6279122
Kolhapur,100,75,55,7.5,1059.334792,15,43.90470396
Kolhapur,105,75,55,7.5,439.2351157,15,46.43273591
Kolhapur,110,75,55,7.5,1225.865221,15,96.98763313
Kolhapur,115,75,55,7.5,704.4381074,15,30.31929236
Kolhapur,120,75,55,7.5,394.6056598,15,63.10512248
Kolhapur,100,80,60,6,1053.57693,20,42.58620429
Kolhapur,105,80,60,6,281.1283112,20,7.053471924
Kolhapur,110,80,60,6,416.2371382,20,49.44375233
Kolhapur,115,80,60,6,594.2791746,20,81.52098958
Kolhapur,120,80,60,6,1983.14231,20,10.7765439
Kolhapur,100,60,45,6.5,1655.26688,25,7.889592892
Kolhapur,105,60,45,6.5,1175.165005,25,16.20952052
Kolhapur,110,60,45,6.5,618.6176916,25,76.67561103
Kolhapur,115,60,45,6.5,1134.0558,25,72.67554303
Kolhapur,120,60,45,6.5,1368.194755,25,56.93675912
Kolhapur,100,65,50,7,208.2150506,15,47.35441401
Kolhapur,105,65,50,7,1978.208487,15,88.94425566
Kolhapur,110,65,50,7,1328.205801,15,76.90308456
Kolhapur,115,65,50,7,1978.843654,15,81.38228288
Kolhapur,120,65,50,7,1044.318428,15,81.51296783
Kolhapur,100,70,55,7.5,1322.313231,20,64.62899832
Kolhapur,105,70,55,7.5,1030.629336,20,46.34344781
Kolhapur,110,70,55,7.5,217.070557,20,86.60309751
Kolhapur,115,70,55,7.5,1729.805089,20,92.67473434
Kolhapur,120,70,55,7.5,1008.202899,20,3.356798283
Kolhapur,100,75,60,6,1047.685145,25,6.103932453
Kolhapur,105,75,60,6,847.9354508,25,95.91558639
Kolhapur,110,75,60,6,978.7816416,25,28.43890077
Kolhapur,115,75,60,6,1505.99129,25,87.46357453
Kolhapur,120,75,60,6,1461.124066,25,39.49071678
Kolhapur,100,80,40,6.5,1655.08212,15,12.7909057
Kolhapur,105,80,40,6.5,1954.400725,15,8.963876821
Kolhapur,110,80,40,6.5,904.0974185,15,16.49428201
Kolhapur,115,80,40,6.5,810.1271322,15,25.73942629
Kolhapur,120,80,40,6.5,1088.345117,15,49.36331704
Kolhapur,100,60,50,7,477.9012125,20,70.44829216
Kolhapur,105,60,50,7,1564.453302,20,98.65345907
Kolhapur,110,60,50,7,1246.048265,20,44.70916759
Kolhapur,115,60,50,7,580.4133074,20,52.30030929
Kolhapur,120,60,50,7,1755.263094,20,52.65975444
Kolhapur,100,65,55,7.5,1314.312531,25,54.40400119
Kolhapur,105,65,55,7.5,261.2707766,25,52.25632505
Kolhapur,110,65,55,7.5,553.7303997,25,1.868700751
Kolhapur,115,65,55,7.5,1803.968277,25,1.170757389
Kolhapur,120,65,55,7.5,885.8820015,25,10.66896549
Kolhapur,100,70,60,6,1971.832854,15,11.05410374
Kolhapur,105,70,60,6,1153.554117,15,70.78479399
Kolhapur,110,70,60,6,574.2472645,15,21.28668722
Kolhapur,115,70,60,6,1269.010208,15,89.57669637
Kolhapur,120,70,60,6,384.2316893,15,92.93202663
Kolhapur,100,75,40,6.5,1653.526492,20,97.61344045
Kolhapur,105,75,40,6.5,1330.112376,20,93.96904918
Kolhapur,110,75,40,6.5,1935.103916,20,27.91694387
Kolhapur,115,75,40,6.5,1442.194023,20,51.46790763
Kolhapur,120,75,40,6.5,288.4706402,20,18.37004205
Kolhapur,100,80,45,7,1057.570833,25,80.81475586
Kolhapur,105,80,45,7,1156.358436,25,88.95473881
Kolhapur,110,80,45,7,1850.196738,25,85.27759509
Kolhapur,115,80,45,7,978.4402248,25,43.90332792
Kolhapur,120,80,45,7,1268.324431,25,76.10871458
Kolhapur,100,60,55,7.5,534.7209884,15,10.66033779
Kolhapur,105,60,55,7.5,640.3270534,15,4.984232291
Kolhapur,110,60,55,7.5,1187.456176,15,75.57040502
Kolhapur,115,60,55,7.5,1454.572215,15,43.11017216
Kolhapur,120,60,55,7.5,983.8292617,15,99.55937721
Kolhapur,100,65,60,6,978.8034165,20,10.62816737
Kolhapur,105,65,60,6,660.7897167,20,85.70714047
Kolhapur,110,65,60,6,1456.635378,20,48.51832349
Kolhapur,115,65,60,6,209.8511763,20,82.88786935
Kolhapur,120,65,60,6,1122.983553,20,81.89560093
Kolhapur,100,70,40,6.5,206.4165591,25,91.68320813
Kolhapur,105,70,40,6.5,1268.242238,25,30.48715112
Kolhapur,110,70,40,6.5,255.6316849,25,95.03013599
Kolhapur,115,70,40,6.5,1892.120744,25,16.01502908
Kolhapur,120,70,40,6.5,1060.316772,25,9.114908982
Kolhapur,100,75,45,7,1431.240916,15,43.72993622
Kolhapur,105,75,45,7,1736.477254,15,83.0039739
Kolhapur,110,75,45,7,623.7598055,15,47.86869193
Kolhapur,115,75,45,7,1172.097024,15,83.09938108
Kolhapur,120,75,45,7,1754.209252,15,73.23899377
Kolhapur,100,80,50,7.5,1167.992494,20,21.73341023
Kolhapur,105,80,50,7.5,906.9904932,20,94.93928087
Kolhapur,110,80,50,7.5,863.9656537,20,7.017335694
Kolhapur,115,80,50,7.5,891.3950482,20,89.92969105
Kolhapur,120,80,50,7.5,1307.776319,20,31.13990145
Kolhapur,100,60,60,6,282.1900619,25,50.51466023
Kolhapur,105,60,60,6,947.6891742,25,42.8128354
Kolhapur,110,60,60,6,1209.060432,25,18.01162113
Kolhapur,115,60,60,6,1615.485417,25,36.45653977
Kolhapur,120,60,60,6,1153.988742,25,20.10050919
Kolhapur,100,65,40,6.5,1867.110923,15,21.18476107
Kolhapur,105,65,40,6.5,998.7913863,15,19.51862677
Kolhapur,110,65,40,6.5,1371.429472,15,49.41272065
Kolhapur,115,65,40,6.5,231.646003,15,79.99520538
Kolhapur,120,65,40,6.5,629.2065213,15,57.32803334
Kolhapur,100,70,45,7,1667.823224,20,89.42745227
Kolhapur,105,70,45,7,1255.187099,20,64.01790437
Kolhapur,110,70,45,7,1903.11151,20,69.24467145
Kolhapur,115,70,45,7,1555.177587,20,67.09311574
Kolhapur,120,70,45,7,1009.394945,20,45.49646013
Kolhapur,100,75,50,7.5,1601.680283,25,69.2445434
Kolhapur,105,75,50,7.5,1042.016207,25,7.9010669
Kolhapur,110,75,50,7.5,794.3039686,25,86.12529572
Kolhapur,115,75,50,7.5,284.7729296,25,78.0034022
Kolhapur,120,75,50,7.5,1758.122055,25,25.27776586
Kolhapur,100,80,55,6,954.0951246,15,77.03521297
Kolhapur,105,80,55,6,1433.306513,15,2.251617539
Kolhapur,110,80,55,6,475.5070735,15,22.50741068
Kolhapur,115,80,55,6,1692.132243,15,7.448586628
Kolhapur,120,80,55,6,1683.560803,15,78.24246475
Kolhapur,100,40,40,6,1067.865673,15,75.83154097
Kolhapur,105,40,40,6,1409.860475,15,81.54996636
Kolhapur,110,40,40,6,1138.616915,15,1.443687639
Kolhapur,115,40,40,6,1194.07875,15,50.62203994
Kolhapur,120,40,40,6,1799.842821,15,70.77878355
Kolhapur,100,45,45,6.5,1940.448316,20,16.38471175
Kolhapur,105,45,45,6.5,861.4980976,20,65.32928202
Kolhapur,110,45,45,6.5,797.1196272,20,9.326899832
Kolhapur,115,45,45,6.5,746.8533849,20,18.95125975
Kolhapur,120,45,45,6.5,1587.365829,20,48.10388468
Kolhapur,100,50,50,7,1501.215427,25,65.70295012
Kolhapur,105,50,50,7,278.8401369,25,15.44104357
Kolhapur,110,50,50,7,359.1936033,25,19.33710975
Kolhapur,115,50,50,7,1363.168821,25,21.24019034
Kolhapur,120,50,50,7,694.9255236,25,24.63137967
Kolhapur,100,55,55,7.5,364.8445689,15,23.428831
Kolhapur,105,55,55,7.5,944.5946812,15,40.11976174
Kolhapur,110,55,55,7.5,1779.469093,15,65.72517543
Kolhapur,115,55,55,7.5,859.3612103,15,44.36514653
Kolhapur,120,55,55,7.5,1452.13407,15,77.82141697
Kolhapur,100,60,60,6,1821.034765,20,72.20758209
Kolhapur,105,60,60,6,504.7635464,20,13.52616449
Kolhapur,110,60,60,6,1297.463117,20,5.835320709
Kolhapur,115,60,60,6,1833.786636,20,87.91621484
Kolhapur,120,60,60,6,548.1435699,20,8.90327559
Kolhapur,100,40,45,6.5,1979.682705,25,15.68557889
Kolhapur,105,40,45,6.5,857.1503537,25,3.19119428
Kolhapur,110,40,45,6.5,591.5464584,25,63.20530016
Kolhapur,115,40,45,6.5,1708.075013,25,58.65468575
Kolhapur,120,40,45,6.5,1042.236174,25,98.70346298
Kolhapur,100,45,50,7,1407.220723,15,88.80630724
Kolhapur,105,45,50,7,1081.292985,15,41.67347457
Kolhapur,110,45,50,7,1358.350036,15,37.78699825
Kolhapur,115,45,50,7,263.663867,15,30.38835139
Kolhapur,120,45,50,7,830.3244078,15,16.08828508
Kolhapur,100,50,55,7.5,1383.161347,20,14.670282
Kolhapur,105,50,55,7.5,831.4050477,20,14.09608709
Kolhapur,110,50,55,7.5,1596.358316,20,12.29736096
Kolhapur,115,50,55,7.5,1929.592116,20,24.8106922
Kolhapur,120,50,55,7.5,267.3406061,20,31.3601944
Kolhapur,100,55,60,6,1739.572679,25,96.19631813
Kolhapur,105,55,60,6,504.3152315,25,58.26885185
Kolhapur,110,55,60,6,1851.20677,25,98.77198168
Kolhapur,115,55,60,6,1904.226943,25,37.87422783
Kolhapur,120,55,60,6,1224.523288,25,46.30503663
Kolhapur,100,60,40,6.5,1062.221819,15,33.13328726
Kolhapur,105,60,40,6.5,1565.299812,15,19.10587744
Kolhapur,110,60,40,6.5,1852.438721,15,15.17330607
Kolhapur,115,60,40,6.5,618.4029297,15,94.56284058
Kolhapur,120,60,40,6.5,888.3945952,15,98.6942575
Kolhapur,100,40,50,7,951.5647908,20,5.446040154
Kolhapur,105,40,50,7,1722.478245,20,15.8842416
Kolhapur,110,40,50,7,446.4506378,20,42.92888514
Kolhapur,115,40,50,7,1321.479528,20,19.44701416
Kolhapur,120,40,50,7,831.6943464,20,37.02415897
Kolhapur,100,45,55,7.5,1793.925426,25,13.78053864
Kolhapur,105,45,55,7.5,811.6235812,25,46.19466392
Kolhapur,110,45,55,7.5,1960.303313,25,27.897767
Kolhapur,115,45,55,7.5,228.1377962,25,35.83860052
Kolhapur,120,45,55,7.5,631.1965209,25,10.33695249
Kolhapur,100,50,60,6,1023.177644,15,43.38467702
Kolhapur,105,50,60,6,661.3842494,15,98.34250349
Kolhapur,110,50,60,6,1527.30832,15,33.55447164
Kolhapur,115,50,60,6,1666.192644,15,87.76649821
Kolhapur,120,50,60,6,1455.51439,15,84.47671502
Kolhapur,100,55,40,6.5,1946.71727,20,95.25378341
Kolhapur,105,55,40,6.5,1020.868403,20,79.22084171
Kolhapur,110,55,40,6.5,1963.585632,20,66.30008588
Kolhapur,115,55,40,6.5,424.2991348,20,85.80185998
Kolhapur,120,55,40,6.5,1722.700378,20,8.488823385
Kolhapur,100,60,45,7,269.1943199,25,46.82023506
Kolhapur,105,60,45,7,1157.44982,25,98.93636762
Kolhapur,110,60,45,7,1072.048903,25,77.19041498
Kolhapur,115,60,45,7,1741.33931,25,96.24546243
Kolhapur,120,60,45,7,1461.318392,25,78.18380126
Kolhapur,100,40,55,7.5,993.9017364,15,87.61331478
Kolhapur,105,40,55,7.5,1812.208797,15,70.9464336
Kolhapur,110,40,55,7.5,1794.564915,15,76.28969844
Kolhapur,115,40,55,7.5,244.5173,15,52.79462297
Kolhapur,120,40,55,7.5,1767.833443,15,92.49953238
Kolhapur,100,45,60,6,1147.853642,20,82.67885215
Kolhapur,105,45,60,6,1710.129499,20,84.5446116
Kolhapur,110,45,60,6,526.3824729,20,67.627901
Kolhapur,115,45,60,6,471.9719349,20,31.15341476
Kolhapur,120,45,60,6,1499.965662,20,4.527349744
Kolhapur,100,50,40,6.5,695.6438513,25,93.62985781
Kolhapur,105,50,40,6.5,1205.912993,25,59.02591453
Kolhapur,110,50,40,6.5,1439.86797,25,30.51615414
Kolhapur,115,50,40,6.5,1298.733516,25,15.76437568
Kolhapur,120,50,40,6.5,1458.137852,25,83.12279338
Kolhapur,100,55,45,7,1316.643109,15,83.81549925
Kolhapur,105,55,45,7,882.4304561,15,81.63628884
Kolhapur,110,55,45,7,362.8899482,15,64.8631865
Kolhapur,115,55,45,7,1739.621266,15,37.23552337
Kolhapur,120,55,45,7,1722.814796,15,31.10295819
Kolhapur,100,60,50,7.5,210.2223126,20,1.846922242
Kolhapur,105,60,50,7.5,1713.557896,20,83.52714831
Kolhapur,110,60,50,7.5,471.7798509,20,9.655837052
Kolhapur,115,60,50,7.5,799.1526855,20,63.44474481
Kolhapur,120,60,50,7.5,944.0275551,20,50.90341974
Kolhapur,100,40,60,6,1423.335528,25,53.14224653
Kolhapur,105,40,60,6,366.3478735,25,92.74457169
Kolhapur,110,40,60,6,1687.962061,25,4.129886116
Kolhapur,115,40,60,6,1896.946015,25,77.56583024
Kolhapur,120,40,60,6,1914.852564,25,6.153187438
Kolhapur,100,45,40,6.5,365.3084027,15,4.777206988
Kolhapur,105,45,40,6.5,1854.884456,15,43.55195212
Kolhapur,110,45,40,6.5,1222.092015,15,7.24444226
Kolhapur,115,45,40,6.5,1508.471413,15,79.12525118
Kolhapur,120,45,40,6.5,1875.074072,15,53.42674627
Kolhapur,100,50,45,7,1389.791822,20,3.874839483
Kolhapur,105,50,45,7,1022.131002,20,5.009567962
Kolhapur,110,50,45,7,1145.2013,20,61.65418444
Kolhapur,115,50,45,7,1432.106262,20,80.80506995
Kolhapur,120,50,45,7,1900.458022,20,44.3421536
Kolhapur,100,55,50,7.5,1801.655657,25,55.90348648
